index,title,topic_idx
1143,국토위 2·4대책 후속 도정법 개정안 의결,3
1144,국토부 ‘불량 레미콘 근절’ 품질 깐깐하게 관리한다,3
1145,국토부 “가덕도 신공항 예산 7조 아닌 28조”…분석보고서 국회 제출,3
1146,“예타 면제” 담은 가덕도법 국토위 통과…여 특별법 발의 86일만,3
1147,문 대통령 획기적 공급확대 주문…“집값안정에 국토부 명운”,3
1148,도시재생 전문인력 체계적 육성…국토부 양성기관 지정 추진,3
1149,새 국토부 장관 앞에 놓인 과업들,3
1150,변창흠 국토교통부 장관 취임,3
1151,국토부 기계설비 발전 기본계획 마련…정보화기술 도입 지원키로,3
1152,국토부 공제조합 운영위 축소 추진 ‘자율성 침해’…시행령 개정안 입법예고 파장,3
1153,국토부 “공공수요 늘려 혁신기업 초기수요 만들겠다”,3
1154,국토교통부 장관에 변창흠 LH 사장 내정…문 대통령 4개 부처 개각,3
1155,국토위 내년도 예산안 심사…야 “그린 리모델링 예산 삭감해야” 목소리,3
1156,‘탁월한 행정가’ 윤성원 신임 국토부 1차관,3
1157,국토부 1차관에 윤성원 전 청와대 국토교통비서관…12개 차관급 인사,3
1158,국토부·LH 노후 공공임대 1만 가구 에너지 성능개선 사업 착수,3
1159,국토부 업역폐지·기능인등급제 등 맡을 전담팀 신설,3
1160,정부 새로운 국토 20년 만들 138개 실천과제 수립,3
1161,국토위 여야 진용 완료… 통합당 중진 대거 배치,3
1162,국토부·지자체 합동 등록임대 의무 위반 합동점검,3
1163,“공공임대 등 주거복지에 힘모은다” 국토부-지자체 협의체 발족,3
1164,정무 윤관석·국토 진선미 의원…21대 국회 전반기 상임위원장 선출,3
1165,국회 정무위원장 윤관석 국토 진선미…민주 11개 상임 위원장 내정,3
1166,국토부 “3차 추경 확정 즉시 그린 리모델링 착수” 지자체에 준비 당부,3
1167,국토부 대광위 광역교통대책 의무수립 기준 확대,3
1168,국토부 자율차 시대에 맞춰 보험제도 손질,3
1169,포스트코로나 시대 국토교통 정책은? 국토부 도시·집·이동 심포지엄 개최,3
1170,GTX 30개 역사에 환승센터 추진…국토부 지자체 공모,3
1171,작년 도로 600km 늘어 총 11만1314km… 국토의 1.7%,3
1172,국토위 윤관석·박덕흠 간사 3선 동반당선,3
1173,국토부 등 정부 5개 부처 손잡고 지역 활성화 정책 추진키로,3
1174,국토부 페이퍼컴퍼니 동원한 공공택지 입찰 근절 나서,3
1175,국토부 부동산불법대응반 신설…서울 투기과열지구에 고강도 조사,3
1176,김현미 국토부 장관 총선 불출마 선언…“문 정부 성공위해 헌신”,3
1177,국토부 2020 예산 50조1000억…노후SOC보수‧균형발전에 방점,3
1178,국토부 14개 지자체와 머리 맞대고 국토교통 문제 해법 모색,3
1179,국토부·환경부 ‘지속가능 개발’ 위해 20년 계획 통합관리한다,3
1180,LH 법정 자본금 35조→40조원 증액…법안 국토위 통과,3
1181,인구감소‧균형발전 중심으로 국토계획 마련…성장‧개발 탈피,3
1182,‘캠퍼스 혁신파크’ 추진 탄력…국토부 6개 법안 국회 통과,3
1183,정부 제5차 국토종합계획안 마련…“유연한 스마트 국토 구현”,3
1184,국토부 집값 실거래상설조사팀 뜬다,3
1185,국토부 지역발전투자협약 활성화 위해 운영지침 마련,3
1186,서울 27개동 분양가상한제 적용…국토부 “공급위축 우려 적다”,3
1187,국토교통 일자리 로드맵 2.0 발표…2022년까지 13만6000개 창출,3
1188,국토부 “오는 6일 주정심 개최…상한제 적용‧조정대상지역 해제 검토”,3
1189,국회 국정감사 시즌…국토위·정무위·환노위 2일 산자부 7일 스타트,3
1190,김경욱 국토차관 “철저한 공정 관리로 추경집행 최선 다해달라”,3
1191,국토부 분양가상한제 개선안 12일 발표 예정,3
1192,국토연 “도시·지역계획 목표인구 달성률 81.2%”,3
1193,예결특위 위원장에 김재원 의원…국토위원장은 선출 못해,3
1194,부산 북항에 1만2000명 수용 지속가능 해상도시 추진,3
1195,제주도 ‘15분도시’ 비전선포···“지역 특성 맞춰 불균형 해소”,3
1196,“수소도시 10곳에 수소기업 100곳”···경북 수소경제 청사진 제시,3
1197,경기도 건의 ‘도시재생 절차 간소화’ 개정안 발의,3
1198,수도권 미래는···서울·경기·인천 ‘2040 광역도시계획’ 7일 공청회,3
1199,우크라이나 우만에 ‘한국형 스마트도시’ 전파한다,3
1200,최인호 의원 “도시정비사업 위법행위 심각 엄단해야”,3
1201,도시계획 규제없는 한국형 ‘화이트존’ 어디에 어떻게 만드나,3
1202,UAE와 13건 MOU…수소도시·미래모빌리티 등 첨단 인프라 수주 기반 갖춰,3
1203,“도시계획 혁신으로 국민 삶의 질도 높일 것”,3
1204,‘소멸도시’에 맞는 도시계획 짠다…AI도 활용,3
1205,내년부터 도시계획·토지이용 정보 한곳에서 관리한다,3
1206,혁신지구 사업면적 최대 10배 확대…도시재생 녹지기준도 완화,3
1207,경남도 가덕도신공항 배후도시 밑그림 그린다…용역 착수,3
1208,대도시권광역교통위원장에 이성해 새만금개발청 차장 내정,3
1209,민관 도시개발사업 민간 이윤율 10%로 제한,3
1210,‘제2 대장동 막는다’…도시개발 사업에도 상한제 적용 추진,3
1211,스마트도시 규제샌드박스 전국에서 적용 가능,3
1212,스마트한 기술로 도시문제 해결…44곳에서 스마트챌린지 사업,3
1213,공공재개발 도시재생 인정사업 허용…국비 지원 가능해져,3
1214,도시개발 이주민 대체토지 공급가격 낮춰 부담 완화,3
1215,지역 맞춤 도시정책 수립 가능해져…지자체 용도지역 세분화,3
1216,박선호 차관 “도시재생 3년차…주민 체감도 높여야”,3
1217,국회입법조사처 “상호시장개방 수주불균형 개선해야”,3
1218,‘상호시장진출 부작용’ 개선책 마련 본격 논의,3
1219,상호시장진출 허용제도 부작용 확인···“지금 이대론 안돼” 다수,3
1220,“부작용 바로잡자” 상호시장 진출 보완법안 국회서 잇단 추진,3
1221,“상호시장 개방 후의 수주불균형 밝혀지면 계약예규도 수정돼야”,3
1222,상호시장진출 불균형…국토부 직접 실태파악 나선다,3
1223,“전문·종합 상호시장 진출 후 생긴 수주 불균형 부작용 최소화할 것”,3
1224,상호시장 개방 개선책 등 정책 국감 되길 기대,3
1225,“상호시장 개방 후 부작용 문제들 점검할 시기 됐다”,3
1226,허종식 의원 “상호시장 개방 후 발생되는 문제 등 제도정비에 박차”,3
1227,전문에 과잉·일방 제약으로 종합만 유리…상호시장 진출 맞나,3
1228,상호시장 진출 허용 후 ‘기울어진 운동장’ 심화,3
1229,종합·전문업종간 상호시장 진출 실적 인정기준 일부 개정 고시,3
1230,문턱 다른 상호시장 진출,3
1231,상호시장진출 후 종합에 수주쏠림 ‘불공정’…근본 개선책 없인 갈등 우려,3
1232,건정연 “상호시장 진출 ‘불평등 문제’ 위헌 소지”,3
1233,상호시장 진출 두달째… 반칙발주가 문제다,3
1234,“종합·전문간 상호시장 진출길 열려…영세업체 보호대책 마련 시급”,3
1235,무량판 민간아파트 ‘부실시공’ 없었다,3
1236,또 ‘철근누락’에···원희룡 “시공과정 공공주택 일제점검” 지시,3
1237,서울시 ‘정비사업 시공자 선정기준’ 개정···총액입찰 추가,3
1238,시공 땐 부당특약·완공 후엔 무한 하자책임으로 시달려,3
1239,부실시공 행정처분·과징금 상한 두 배로···건산법 개정안 국회 발의,3
1240,설계·감리에 문제 있어도 ‘사고 나면 시공탓’ 관행깨야,3
1241,여 “설계·감리·시공 전과정 점검 시스템 구축 특별법 검토하겠다”,3
1242,부실시공 처벌강화 법안 잇단 발의 ‘업계 긴장’,3
1243,공정위 ‘LH아파트 철근누락’ 13개 시공업체 불공정 하도급 조사,3
1244,부실시공 아파트 입주자 손해배상·입주예정자 계약해지권 추진,3
1245,국토부 불법하도급 집중단속서 시공능력 100위권 내 12개사 적발,3
1246,서울시 시공 전 과정 동영상 촬영 의무화한다,3
1247,아파트 시공 평가감리원 기본자격요건 위임근거 마련,3
1248,삼성물산 9년 연속 시공능력평가 1위…DL이앤씨 작년 8위서 3위로 급등,3
1249,LH “시공비 합리적 책정”…도공 “유휴부지 활용 확대”,3
1250,실적 반영 미흡한 시공능력평가제도 손본다,3
1251,“시공·납품 계약 불이행 시 보증금 전체 국고귀속 안한다”,3
1252,LH 올해 8300억 규모 단지분야 시공책임형 CM 발주,3
1253,부실시공으로 3명 사망시 업계서 퇴출…‘원스트라이크아웃’ 도입,3
1254,“상호시장 개방으로 불공정 경쟁…시공 중심 업역 복원을”,3
1255,발주기관들 “입찰 때 직접시공역량 중시”…과감한 제도 개선 공감대 확산,3
1256,발주기관 ‘직접시공 역량’ 중심 입찰절차 개선 나선다,3
1257,“시공하자·재료하자 책임 명확히 구분해야”…진선미 의원 건산법 개정안 발의,3
1258,양경숙 의원 “층간소음 부실시공 시 손해의 최대 3배까지 배상해야”,3
1259,“층간소음 줄이자”…국토부 시공 후 ‘성능 확인제도’ 도입,3
1260,내년 이후 시공되는 아파트부터 층간소음 줄어들 듯,3
1261,관급자재 설치‧일체형발판 사용 실적 시공능력평가시 반영,3
1262,감리‧감독 확인 없이 시공땐 영업정지 2개월…건산법령 개정안 입법예고,3
1263,부실시공 부실벌점제 개선해야,3
1264,부실시공 벌점제 허점 메워 실효성 높인다,3
1265,학교에 도서관·다목적실·수영장 등 ‘복합시설’ 들어선다,3
1266,“모든 사업장에 휴게시설 설치해야”…미설치시 1500만원 과태료,3
1267,도시 근처 자연녹지지역에도 골재 생산시설 설치 허용,3
1268,서울시설공단 “위험작업 거부권 전면 보장…공공기관 최초”,3
1269,“인구감소지역에 기반시설 설치 등 행정·재정적 지원한다”,3
1270,조달청 ‘공공시설분야 대·중소기업 협력 프로그램’ 평가위원회 운영,3
1271,사회기반시설 민간투자법 시행령 개정안 국무회의 의결,3
1272,서울시 도시기반시설본부 하도대 직불 29% 그쳐 ‘역주행’,3
1273,23일부터 방판업체-물류센터-대형학원-뷔페 고위험시설로 관리,3
1274,함바식당·인력사무소도 방역수칙 강제 적용 고위험시설로 관리,3
1275,손명수 차관 기반시설 디지털 뉴딜 추진 논의 이어가,3
1276,공공시설 이용요금 비대면 감면서비스 확대,3
1277,경기도교육청 6100억 투입해 학교시설 혁신 추진,3
1278,재난대응시설 지금이 적기다,3
1279,학교시설‧국유지 활용해 생활SOC사업 속도 낸다,3
1280,교육부 설계부터 지역주민 참여하는 ‘학교시설 복합화 사업’ 추진,3
1281,내년 이후 시설물업종 양수받아도 업종전환 등록신청 가능하다,3
1282,위험 시설물 점검에 AI로봇·드론 활용…법적근거 만든다,3
1283,국토부 “시설물유지관리업 업종 전환 차질 없이 추진할 것”,3
1284,서울행정법원 ‘시설물유지관리업종 폐지 취소’ 행정소송 각하,3
1285,권익위 시설물업 폐지 유예 권고… 국토부는 불수용 최종 결정,3
1286,시설물유지관리업체 54%가 작년말까지 업종전환,3
1287,시설물유지관리업 업종전환 속도…연말까지 3000곳 돌파 예상,3
1288,권익위 ‘시설물업 폐지 유예 권고’ 재심의…국토부 요청에 절차 착수,3
1289,시설물유지사업자 입회비 50% 감면 혜택,3
1290,국토부 “시설물 폐지는 의견수렴 거쳐…권익위에 재심의 요청”,3
1291,시설물유지관리업 이달부터 업종전환 신청 시작한다,3
1292,시설물유지관리업체 2023년 말까지 종합·전문 미전환시 등록 말소,3
1293,‘만능면허’ 시설물유지관리업 수술 없인 업종 개편 무의미,3
1294,서울시내 상하수도·통신선 등 5만2000㎞ 지하시설물 시가 통합관리,3
1295,14조원대 이라크 신도시 사업 재개···“더 큰 주거단지 사업 발주”,3
1296,정부 “1기 신도시 리모델링 증축 때 세대수 21% 증가 특례”,3
1297,원희룡 장관 인천 검단신도시 아파트 주차장 붕괴사고 현장점검,3
1298,여 ‘윤 공약’ 1기 신도시 재정비 특별법 발의…“신속 입법”,3
1299,1기 신도시 30층 아파트 독 될까…지자체장 “기반시설 대책부터”,3
1300,LH 올해 업무계획 확정…주택품질 높이고 3기신도시 속도,3
1301,다음달 예정대로 1기 신도시 정비 특별법 발의,3
1302,1기 신도시 재정비 연구용역 착수…2024년 마무리,3
1303,1기 신도시 재정비 선도지구 2024년까지 지정 못박았다,3
1304,안철수 ‘1·2기 노후 신도시 재생지원에 관한 특별법’ 제정안 발의,3
1305,원희룡 장관 “내달 1기 신도시 마스터플랜 용역 발주…최대한 앞당길 것”,3
1306,대통령실 “최대한 빠른 속도 1기 신도시 재정비 총력”,3
1307,국토부 1기 신도시 재정비 민관합동 전담조직(TF) 출범,3
1308,원희룡 “1기 신도시 공약대로 임기 내 질서있게”,3
1309,인수위 “1기 신도시 정비 계획대로 진행…속도조절은 오해”,3
1310,권익위 “신도시 입주 맞춰 학교 등 생활기반시설 공급해야”,3
1311,‘조성 30년’ 노후 1기 신도시 활성화에 해당 지자체 공동 대응,3
1312,혁신도시 공공기관들 올해 지역발전 사업 3353건 추진,3
1313,3기 신도시 땅투기 여부 공직자·가족 전수조사,3
1314,국토부 3기 신도시 남양주왕숙·고양창릉 4조5000억 교통대책 확정,3
1315,국토부 혁신도시 발전 우수지자체로 ‘부산·전북·강원’ 선정,3
1316,3기 신도시 토지 협의양도 원주민 아파트 특공 100% 당첨,3
1317,3기신도시·행복도시·새만금에 ‘입체적 도시 마스터플랜’ 추진,3
1318,국토부·LH 남양주왕숙‧하남교산‧인천계양 등 3기 신도시 마스터플랜 발표,3
1319,3기 신도시 초중고 ‘공원+문화체육시설’ 학교공원으로 조성,3
1320,김현미 장관 “충북혁신도시 정주여건 개선 거점화 노력”,3
1321,신설되는 공공기관 웬만하면 혁신도시에 짓는다,3
1322,신도시 대토보상권 전매제한 강화…신탁거래 금지·형사처벌도,3
1323,이달 말 신도시 교통대책 발표…아파트 라돈 가이드라인도 예정,3
1324,3기 신도시 본궤도…남양주·하남 등 5곳 지구지정 예정,3
1325,신도시 과밀학급 문제 다자녀·신혼부부 특별분양의 부작용?,3
1326,아파트 내 운동시설·놀이터 주차장으로 변경 쉬워진다,3
1327,“아파트 외 오피스텔·빌라는 층간소음 보호 사각지대 놓여 대책 시급”,3
1328,“GS 인천 검단아파트 붕괴 사고는 국내 법체계 부실이 만든 참사”,3
1329,공정위 LH ‘순살아파트’ 갑질·담합 직권조사 곧 착수할듯,3
1330,층간소음 대책 이달부터 시행…아파트 갈등 해결될까,3
1331,상한제 적용 아파트 분양가에 이주비 이자 등 반영…1.5~4.0% 오를듯,3
1332,전면 개편 아파트 하자관리정보시스템 오픈,3
1333,무단구조변경에 불량콘크리트까지…인재가 부른 광주 아파트 붕괴참사,3
1334,입주민 수요따라 아파트 주차장 확보 쉬워진다,3
1335,아파트 하자 분쟁 신속히 해결한다…재정제도 도입,3
1336,‘아파트 하자분쟁 신속 처리’ 법안 국토위 소위 통과,3
1337,공공 개발 사업지구 내 개별아파트 단지도 교통영향평가 시행,3
1338,18일부터 4년 단기임대·8년 아파트 매입임대 제도 폐지,3
1339,앞으로 아파트 하자 입주 전에 바로잡아야…국토부 법령 개정,3
1340,주차장·어린이집 등 아파트 시설 변경·설치 쉬워진다,3
1341,지방 공공택지 아파트 전매제한 1~3년→3~4년 강화,3
1342,9억 이상 아파트 공시가격 70% 이상으로 올린다,3
1343,초고가 아파트 대출 막고 종부세는 최대 4%까지…초강력 부동산 대책 발표,3
1344,중소 아파트 관리 더 투명하게…관리비 공개 대상 확대,3
1345,500세대 이상 아파트에 국공립어린이집 설치 의무화,3
1346,공공재개발 서울서 60여곳 신청 열기,3
1347,공공재개발하면 법적 상한보다 용적률 20% 더 준다,3
1348,원희룡 “물량확보·패스트트랙·공정관리로 공공주택 공급확대”,3
1349,인천시 도시형 생활주택 심의 기준 강화한다,3
1350,“주택 인허가절차 복잡해 공급 차질···법 개정해 통합심의 의무화해야”,3
1351,원희룡 “LH 근본적 기능개편 할 것···공공주택 품질 높여야”,3
1352,정부 공공주택 발주 앞당긴다···“수단 총동원해 공급 비상 반전”,3
1353,원희룡 “주택공급 위축 초기 비상상황···충분히 압도적으로 대응”,3
1354,권익위 ‘철근누락’에 LH 등 공공주택사업 부패 집중신고 접수,3
1355,LH 인도네시아 신수도 공무원 주택사업 중단···“사업일정 촉박”,3
1356,모듈러 주택 제도개선이 급선무,3
1357,정부 ‘3년 한시’ 도심공공주택 복합사업 기간 연장한다,3
1358,서울 공공주택 매입기준 개선…물량·품질 높인다,3
1359,LH 전세사기 피해주택 우선매수시 ‘가격 상한선’ 둔다,3
1360,“민간참여 공공주택사업시 물가변동 사업비 조정 가능”,3
1361,5년간 공공주택 100만호 공급…층간소음·평형확대 등 질적 개선,3
1362,황보승희 의원 ‘방음터널 화재 예방’ 소방시설법·주택법 발의,3
1363,한·사우디 첫 주택협력포럼…원희룡 “네옴시티 함께 구상하자”,3
1364,공공주택지구 공공분양 비율 최대 25→35%로 늘린다,3
1365,이원재 국토차관 베트남과 주택분야 협력 확대,3
1366,살고싶은 뉴노멀 시대 공공주택은?,3
1367,‘공공분양주택 50만호 정책’ 통합 브랜드 국민제안으로 결정,3
1368,하도급사 등치는 ‘공동주택 하자 기획소송’ 또 기승,3
1369,국토부 주택사업 규제 완화 등 규제개선 건의 과제 추진,3
1370,정부 집중호우 이재민에 임시조립주택·공공임대주택 지원,3
1371,정부 국민 주거안정 방안 발표…5년간 270만호 주택공급 등 청사진 마련,3
1372,윤 정부 첫 주택공급대책 ‘250만호+α’…규제 완화 ‘주목’,3
1373,윤정부 첫 주택공급대책 ‘250만호+α’ 9일 발표…“패러다임 전환”,3
1374,국토부 공정위와 협력해 공동주택 입찰담합 근절 나선다,3
1375,원희룡 장관 “시장원리 존중할 것…혁신적 주택 공급 모델 제시”,3
1376,원희룡 장관 “주택공급 민간 창의성 촉진하는 방향으로 추진”,3
1377,주택 250만호 공급 고삐 죈다…민간에도 ‘통합심의’ 확대 추진,3
1378,국토부 주택공급 혁신위 첫 회의…250만호 공급정책 속도,3
1379,이원재 국토차관 “분양가상한제 개선으로 주택공급 속도”,3
1380,노형욱 국토부 장관 13일 이임…“주택 수급 중장기 안정세 기반 마련해 다행”,3
1381,광주 붕괴사고 후속 입법…‘후분양제 의무화’ 주택법 개정안,3
1382,국토부 부동산 담당 공무원 직무 관련 주택 취득 제한한다,3
1383,인수위 “주택 250만호 공급 로드맵 구체화해 최대한 서둘러 발표”,3
1384,주택 리모델링 ‘광역교통시설 부담금’ 완화된다,3
1385,205만호 차질 없는 주택 공급…부동산시장 안정화 주력,3
1386,홍남기 “단기 주택공급 확대에 민간 역할 중요…활성화 방안 검토”,3
1387,"비주택을 기숙사로 바꾸면 자금지원…“1인가구 주거안정""",3
1388,공공재개발에 전매제한 5~10년 적용…국토부 주택법 시행령 개정안 입법예고,3
1389,토지·주택·도시재생만 두고 LH 해체…지주에 2~3개 자회사,3
1390,정부 “민간 주택공급 활성화 위해 제도 개선 검토”,3
1391,국토부 유휴부지 물류시설·호텔청년주택 등 우수행정 5건 선정,3
1392,도심 공공주택 복합사업 얼개 나와…공급 주택에 분상제 적용,3
1393,서울에 주택 32만호 추가 공급… 전국 총 83만6000호,3
1394,변창흠 장관 후보자 “역세권·준공업·빌라밀집지 공공개발로 주택공급 확대할 것”,3
1395,문대통령 “2025년 공공임대 240만호 시대…누구나 살고 싶은 공공주택 만들것”,3
1396,홍남기 “지분 20~25%로 입주하는 지분적립형 주택 2023년부터 분양”,3
1397,중소기업 재직·무주택 기간 길수록 주택 특별공급 우대,3
1398,홍남기 부총리 “주택시장 매매심리 진정세 흐름 나타내”,3
1399,11월부터 연 2000만원 이하 주택임대·금융소득에도 건보료 부과,3
1400,유휴 오피스·상가 리모델링해 공공임대주택으로 공급 길 열려,3
1401,수도권에 총 13만2000가구 공급한다…정부 주택 공급 방안 발표,3
1402,정부 부총리 주재 녹실회의…수도권 주택공급 확대방안 논의,3
1403,‘그린벨트 해제도 검토’ 정부 주택공급 확대 TF 가동,3
1404,대통령 국토장관에 특별지시…“주택 공급물량도 늘려라”,3
1405,주택 5월 인허가 수도권 전년 대비 10.7%↑ 지방 17.4%↓,3
1406,수도권·대전·청주 부동산 규제지역 추가…정부 주택시장 안정관리방안 발표,3
1407,LH 임대주택 600호 모듈러 주택으로 공급…OSC 기술개발도 착수,3
1408,수도권에 2022년까지 공공 주도 주택 7만호 공급,3
1409,2025년까지 공공임대 240만채 확보…5년간 공공주택 70만호 신규 공급,3
1410,다중주택 필로티 주차장은 층수서 제외…국토부 규제혁신 추진키로,3
1411,그린벨트 해제 공익사업 추진시 다른 지역에 주택 이축 허용,3
1412,다주택자 10년이상 보유주택 팔면 6월말까지 양도세 중과 배제,3
1413,지방공기업 주택‧노후관로‧환경 등에 올해 13조9000억원 투자,3
1414,20일부터 9억원 넘는 주택보유자 전세대출 전면금지,3
1415,지역주택조합 사업 문턱 높이고 리모델링은 낮추고,3
1416,홍 부총리 “국유지 활용해 공공주택 2만2000호 공급…생활SOC시설도 개발”,3
1417,고령자 맞춤형 주택 공급 확대,3
1418,주택연금 가입 대상 55세 이상·공시가 9억 이하로 완화 추진,3
1419,정부 “서울 주택시장 회복세로 이상거래 등 의심사례도 증가”,3
1420,LTV 규제 대상 확대…주택매매·임대 개인사업자·법인 모두 40% 제한,3
1421,LH  5년간 6조8000억 들여 임대주택용 4만6511가구 매입,3
1422,경기도 공공주택 하도급대금 체불 방지 나선다…관련 지침 개정,3
1423,노후주택 연금으로 바꿔드려요…9일부터 주택 매입공고,3
1424,국민주택채권 발행금리 또 인하…1.25%→1.00%,3
1425,취약계층 주택개보수 사업 등 예비사회적기업 43개 지정,3
1426,‘다주택자 임대수입 현황 파악해 과세한다’… 국세청도 통합관리시스템 구축,3
1427,김현미 장관 “민간택지도 분양가 상한제 도입…주택법령 개정 검토”,3
1428,김현미 장관 “주택시장 안정기조 유지…지역별 세밀 관리”,3
1429,분양가심사위원회 내실화 되고 주택조합 투기 막는다,3
1430,민간투자심의위 양주-수원 광역급행철도 의결···2028년 준공,3
1431,국토부 ‘제2차 철도물류산업 육성계획’…화물열차 수송·속도 높인다,3
1432,철도공단 ‘계약제도 혁신 TF’ 확대해 제도개선에 속도낸다,3
1433,남부내륙철도 2024년 착공…KTX-이음 2024년 부산까지 연결,3
1434,철도공단 하도급 계약기준 개정…“사고 은폐 예방한다”,3
1435,경기도 철도 분야 ‘예비타당성 조사’ 제도 개선 건의,3
1436,국토부 광역철도 지정기준 개선…“넓고 빠른 광역철도망 구축”,3
1437,철도공단 중소기업 입찰 참여 확대 등 계약기준 개정,3
1438,철도공단 계약제도 혁신 추진…36건 혁신과제 선정해 개선,3
1439,철도공단 계약제도 대수술…36건 선정해 개선 추진,3
1440,철도공단 적정대가 지급·갑질조항 폐지·중소기업 입찰 참여 확대 나서,3
1441,올해 15조원 규모 철도사업 신규 발주…정부 특별관리 나서,3
1442,철도공단 전자카드제 기반 노무비관리제 도입,3
1443,노형욱 국토부 장관 8000억원 규모 이집트 철도차량 수출 지원,3
1444,2040년 전국 도시 2시간에 간다…5년간 철도·도로 160조원 투자,3
1445,4차 국가철도망 43개 노선 선정… 10년간 총 90조 투자,3
1446,도로·철도·공항 등 SOC 디지털화에 2025년까지 14조8000억원 투입,3
1447,국가철도공단 올해 1조3000억원 들여 철도시설 개량,3
1448,국토부  터키 철도 사업 수주 지원 박차…교통부와 화상회의,3
1449,‘동북아 경제번영’ 동아시아 철도공동체 국제포럼 설립 시동,3
1450,동해북부선 철도 ‘남북협력사업’ 인정…예타 면제로 조기 착공,3
1451,동해북부선 철도 ‘2022년 착공’ 관측…총사업비 2조8000억원,3
1452,남북철도 재추진…정부 “동해북부선 예비타당성 면제 여건 마련”,3
1453,철도시설공단 수의계약 집행기준 개정…“중소기업 참여기회 확대”,3
1454,철도시설공단 ‘지역경제 살리기’에 모든 행정력 집중,3
1455,철도궤도협의회 철시공과 열린혁신간담회서 회원사 건의사항 전달,3
1456,철도는 ‘트램-트레인’으로 도로는 ‘복층‧대심도’로,3
1457,철도공단 계약제도 개편…“철도산업 경쟁력 강화”,3
1458,김현미 장관 필리핀 신공항·남북철도사업 수주 지원,3
1459,GTX-B노선 예타 통과…14조원 수도권광역급행철도사업 본격 추진,3
1460,불법하도급 전자시스템으로 원천차단한다,3
1461,“불공정 하도급갑질 개선에 힘쏟을 것”,3
1462,하도급대금 연동제 궁금? 가이드북·FAQ 참고하세요,3
1463,불법하도급 지시·공모한 발주자·원도급사도 처벌,3
1464,“원·하도급 간 공정거래 환경 조성 위해 노력”,3
1465,“원·하도급자 협력 시스템 정착 필요”,3
1466,“하도급법 위반 신고해도 공정위 포상금지급 전무” 제도 유명무실 지적,3
1467,하도급법 반복 위반땐 과징금 최대 50% 가중,3
1468,한기정 “하도급대금 연동제 보완 검토···기술탈취도 엄중 처벌”,3
1469,엄태영 의원 “불법하도급 시 하도급사도 처벌”,3
1470,원희룡 “불법 하도급 임기 내 뿌리 뽑겠다”···508개 의심현장 집중단속,3
1471,원청 발톱 숨긴 ‘계약서 갑질’로 하도급사 등치는 사례 빈발,3
1472,공정위 납품단가 연동제 반영 ‘하도급거래 모범업체’ 선정,3
1473,“하도급거래 공정화 제도개선 함께할 것”,3
1474,“하도급자가 원도급자로 성장할 수 있는 ‘희망사다리 만들기’ 속도낼 것”,3
1475,공공계약 대금지급 사실 하도급사·노무자에 카톡 통해 즉시 안내,3
1476,특약에 짓눌려 하도급사 망해도 원청사 처벌은 시정조치·경고뿐,3
1477,원희룡 “불법하도급 업계 병들게 하는 근원 문제”,3
1478,무자격자에 하도급·재하도급까지…10곳 중 4곳꼴 불법하도급,3
1479,“하도급법 위반 손배 소송서 공정위에 자료제출 명령 가능”,3
1480,지자체·LH 불공정 하도급거래 단속 강화한다,3
1481,정부 “불공정 하도급 상시 단속·신속 조사”,3
1482,갑질 피해 처리에 ‘3년 이상’… 하도급업체는 버틸 수가 없다,3
1483,부산시 상생결제 제도 도입…하도급사 납품대금 보장,3
1484,원청 업은 노조 ‘지능적 횡포’로 하도급사 피해 급증,3
1485,공공발주처 불법하도급 점검 강화…불공정 행위 막는다,3
1486,국회 발의법안 반토막…하도급자 보호법안 처리는 0건,3
1487,하도급법 내달 국회 본회의 통과 기대…예외조항 손질은 숙제로,3
1488,표준하도급계약서 없는 현장은 ‘부당특약 먹잇감’,3
1489,납품단가 연동 의무화 ‘하도급법’ 정무위 소위 통과…법제화 속도,3
1490,납품단가 연동계약시 하도급벌점 경감…기술탈취 정액과징금도 상향,3
1491,해넘긴 하도급자 보호법안…민생 언제 챙기나,3
1492,“호반은 불공정 행위 당장 멈춰라”…피해 하도급사들 호반 본사 앞서 투쟁,3
1493,납품가연동·상생결제 시 가점…공정위 ‘하도급 이행평가 기준’ 개정,3
1494,‘납품단가 연동제’ 국회 통과…하도급업계 “14년 숙원과제 풀렸다”,3
1495,해외현장선 대놓고 갑질…‘하도급사 절대 불리’,3
1496,평가 참여자 늘려 공정성 높이고 하도급사 중심 교육 신설을,3
1497,공정위 “원자재값 오른 만큼 하도급대금 챙겨주면 벌점 감경”,3
1498,대기업 원청 내년부터 하도급 대금 결제조건 반기마다 공시해야 한다,3
1499,‘피해구제 강화’…하도급 갑질 자진해 바로 잡으면 과징금 절반 깎아준다,3
1500,하도급실태 오진 잘못된 상생처방 부른다,3
1501,소송 상대 원도급사 소재 법원서 재판 진행…지역하도급사 출발부터 불리,3
1502,공정위 ‘의무고발요청’ 기한 3개월로 단축 추진…중기부·하도급업계 등은 난색,3
1503,정부 이달 중 납품단가 연동제도 시범 운영…하도급업계 “소극적 정책” 우려,3
1504,"법 개정 후 방치 ‘깡통 하도급보호법’ 많다…업계 ""이행 위한 보완책 시급""",3
1505,“민생” 외친 여야 하도급보호법안 처리 시험대,3
1506,‘표준하도급계약서 제·개정’ 사업자가 심사 청구할 수 있다,3
1507,공정위 이끌 수장 공석 장기화…하도급 개혁 약속 물건너가나,3
