title,topic_idx
파나마운하 확장 공사 국민투표서 78% 찬성으로 통과,2
Repsol LNG선 입찰 참여 선사 명단 일부 밝혀져,2
세계 최대 철강사 Arcelor Mittal 해운회사 설립 검토,2
〔중고선시장동향〕37000dwt급 제품운반선 4450만달러에 매각,2
중고 석유제품운반선 해체 선가 고공행진,2
정기선사 상반기 영업실적 크게 악화,2
Drewry 2007~2008년 정기선 시장 운임 폭락 가능성 적다,2
국적 원양선사 인수합병 가능성 있다,2
인도선사 보유선박 50% 이상 교체해야,2
국내 신예 조선소들의 패기에 이목집중,2
NYK·미츠이상사 CPC와 LNG선 4척 용선계약 체결,2
호황 끄트머리엔 작은 침이 있기 마련이다,2
Great Eastern 옵쇼어 부문 'Great Offshore'로 분리 독립,2
日 조선업계 새 탱크 도장규정 도입연기 강력 요청,2
〔해운시장〕케이프사이즈 벌크선 용선료 금년 중 최고 수준 기록,2
Finaval 삼성중 및 STX조선에 탱커 발주설,2
AP Moller 삼성중서 건조중인 LNG선 2척 BG Group에 용선,2
밸러스트 탱크 도장 기준 예정대로 12월부터 도입,2
日 VLGC 선대 전 세계 VLGC 선대의 40% 차지,2
현대중 최근들어 아프라막스급 부문서 호조,2
금년 중 VLCC 평균 운임 지수 WS100선 돌파할 것,2
케이프사이즈 벌커 용선료 급격한 상승곡선 그려,2
PC 운임 시장 저조,2
SCI LNG선 보유 지분 확대키로,2
러시아의 신조 LNG선 대량 발주 물거품 될판,2
'거북선 1호 선박투자회사' 공모경쟁률 2.74:1,2
Pertamina LPG선 및 PC 총 6척 구입키로,2
AP Moller 세계 최대 '컨'선 시리즈 2호선 명명식 개최,2
인도 국영 SCI 선대 확충 5개년 계획 이번에도 불발탄?(下),2
전 세계 VLCC·수에즈막스 탱커 발주잔량 159척/71척,2
대한해운 싱가포르에 현지법인 설립,2
인도 국영 SCI 선대 확충 5개년 계획 이번에도 불발탄?(上),2
아시아 역내 수리조선소들 앞다투어 해양설비 건조 사업 진출,2
선박관리전문회사 '한진에스엠' 설립,2
조선 능력 과잉 문제 또 다시 도마위에 올라,2
NYK 단일선체 탱커 FSO로 개조 검토,2
STX팬오션 VLCC 운항 부문으로 사업 다각화,2
선박 건조 능력 과잉 위험한 수준,2
Sea NG 세계 최초 CNG선 3척 발주 추진,2
정기선사 수익성 악화로 비상경영체제,2
AP Moller Petrobras에 현대중 VLGC 2척 용선키로,2
Repsol·Gas Natural 드디어 LNG선 신조 발주 입찰 서류 발송,2
産銀 해양경찰청 경비함 건조 사업 금융약정 체결,2
STX팬오션 중국내 물류 사업 강화,2
BG 삼성중에 LNG선 2척 발주 전망,2
NYK GDF와 LNG선 6년 정기용선 계약 체결,2
카타르 우리나라에 LNG선 10척․30억달러어치 발주,2
Arcelor Mittal․SCI 합작회사 설립 추진,2
OSG CNG선 상용화 위한 작업 박차,2
한진해운 해외터미널 지분 40% 매각,2
“삼성중 건조 LNG선 화물창에서 또 다시 문제 발생“,2
세계 최초 CNG 수송용 Coselle 선박 건조 ABS 승인,2
대한조선 獨서 케이프사이즈 벌커 6척 수주,2
대형 선사간 세계 최대 선박 확보 경쟁 확산,2
中 독일 KG 펀드 이용한 선박건조 증가,2
Maserk 극초대형 ‘컨’ 선 유럽-아시아 항로에 취항,2
FESCO ‘컨’선 확보 및 ‘컨’ 터미널 건립 등에 10억달러 투자,2
CESA 신조 수주는 줄고 선박 건조 능력은 넘칠 것“,2
선박 프리패스시스템 확대 시행,2
“신규 LNG 수입 추진국 늘어 LNG선 수요 더욱 증가할 것“,2
어선주들 선박VMS 설치에 강력 반발,2
전 세계 수에즈막스 탱커 발주 잔량 71척으로 늘어,2
신예 조선소들 “신조 시장에 뛰어들긴 했지만 어려움이 장난 아니네”,2
“한-그리스 해운협정 동유럽 해운시장의 문을 연다”,2
Petrobras 10월중 LNG FSRU 2척 용선위한 국제입찰 실시,2
“한진중 LNG선 및 탱커 이어 이번에는 ROPAX 페리선 건조로 사업 다각화한다”,2
VLGC 스팟 용선 시장 일시 소강 상태 보여,2
“건화물선 해운 시장 전망 선사마다 제각각”,2
RCCL 스페인 크루즈 회사 인수,2
“Sovcomflot-Novoship 한집 살림 차린다“,2
“호주 Pluto LNG 프로젝트 LNG선 6척 용선 입찰에 혼선”,2
현대중 9월 22일까지 신입사원 원서 접수,2
STX조선 Prisco서 MR PC 2척 수주,2
〔VIP리포트〕세계 조선산업지도 다시 그려지려나,2
“내게 한 뼘의 공간이라도 더 있다면”,2
Chantiers NCL서 크루즈선 3척 수주,2
현대중 수주 22500cbm급 LPG선 가격은 5050만~5100만달러선,2
“STX팬오션 거금 10억들여 24척 발주한다”,2
현대중사상 단일 계약으로선 최대 11400teu급  ‘컨’선 8척 수주,2
선박위치발신장치 설치 공청회 개최,2
인도네시아 사라와크주에 새 조선소 건립한다,2
베트남 Vinalines 새 조선소 2개 건립키로,2
“Byzantine 발주 PC 2척 수주 놓고 국내 조선소끼리 각축”,2
Petronet LNG선 2척 용선 입찰 10월말로 연기,2
IACS UR1 정식 채택,2
미츠이 IHIMU에 세계 최대 규모 전기추진 디젤엔진 납품,2
현대미포 자사주 3.24% 취득 신탁 계약,2
獨 콘티사 현대중 노조위원장 부인에 선박 명명 맡겨,2
삼성중 드릴십 1척 수주,2
삼영엠텍 두산엔진 합작 中 법인 가동으로 내년 실적급증 기대,2
〔VIP리포트〕“세계 조선업 주도권 다음 차례는 중국“,2
통영 목선 조선소 “일감이 하나도 없어요”,2
현대중 2009년 인도분 탱커 수주에 주력,2
Sonatrach LNG선 2척 용선 입찰 9월 중순에 실시,2
“‘싱글’족이 사는 방법은?”,2
[지금 이 회사는] 고도의 LNG 분야 기술력으로 한국 조선기자재 산업 리드하는 삼우멤코,2
마산시 난포조선단지․구산해양단지 중점 홍보,2
Exmar LNG 화물의 선박 對 선박 환적(STS)에 성공,2
현대중․한진해운 경영인협 ‘최고기업대상’ 수상,2
한국선급 IACS CSR 적용 소프트웨어 기술세미나 개최,2
“새 도장 규정 앞두고 신조 발주 몰리지만 사양은 종전 것 그대로”,2
日 6대 조선소 7월 수출선 인콰이어리 21척,2
Exmar LNG 화물의 선박 對 선박 환적(STS)에 성공,2
35주차 신조선 시장 분위기에 비해 성약 건 수는 저조,2
“日 중형 조선소들 신조선 건조 능력 확충하기 바쁘다”,2
〔그래픽뉴스〕올 상반기 中 선박 수출액 34억달러,2
〔VIP리포트〕“칭다오 조선클러스터 급부상“,2
〔VIP리포트〕“中 해운 산업 청사진 드러내”,2
현대중 Geogas서 LPG선 1+1척 수주,2
대우조선해양 즐거운 직장생활 위한 숲속 캠프 진행,2
국내 빅 7 지난 한해 동안 쓸 수 있는 힘 모두 쏟아 부었다,2
SLS조선 제2 조선소 건립 계획,2
“‘컨’선 하강 경기 2007년까지 이어질 전망“,2
“전 세계 대형 광석운반선 발주 잔량은 23척“,2
조선 빅3 올해 척당 수주 금액 전년 보다 증가,2
“목포 조선업체 레저선박산업에 새로운 눈길”,2
Brass LNG LNG선 12척 확보 위한 입찰 계획 가동,2
해외 플랜트 수주 사상최고기록 경신,2
현대중 직원 편의 위한 시설 투자 활발,2
현대중 사원 1천200명 대상 ‘노후 준비’ 설문조사,2
日 운수성 선박톤세 조기 도입 추진,2
대형선사 中 자동차 운송시장 적극 참여,2
Maersk 美 시장 점유율 떨어지고 순익도 하락,2
“CSR 적용 소프트웨어 선급 마다 완성도 달라”,2
Maersk Line 대련조선에 처음으로 ‘컨’선 발주,2
해남군 “2009년 80만평 조선클러스터 완성 목표“,2
[지금 이 회사는] 세계최대 해양플랜트 건조하는 삼성중공업,2
현대삼호중 협력업체 상생협력 파트너십 체결,2
“‘컨’선 하강 경기 2007년까지 이어질 전망“,2
“전 세계 대형 광석운반선 발주 잔량은 23척“,2
中 조선기지 구축 5개년 계획 강력 추진키로,2
신바람 나는 삼성중，일할 의욕 '나날이 쑥쑥',2
STX조선 ‘공정거래자율준수 프로그램’ 도입,2
〔resale market 동향〕성동조선 건조선 탱커 척당 5400만달러에 resale,2
中 CLNG LNG선 6척 건조사 9월 중 선정할 듯,2
〔중고선시장동향〕중고 석유제품운반선 가격 상승세,2
中 Jiangnan조선도 LNG선 건조 대열에 참여,2
韓․日후판 가격 협상 난항,2
현대중 “날씨 정보도 조선 경쟁력”,2
“조선소간 CSR 적용 선박 디자인 대응 방식에 차별화”,2
Maersk 美 시장 점유율 떨어지고 순익도 하락,2
日 운수성 선박톤세 조기 도입 추진,2
대형선사 中 자동차 운송시장 적극 참여,2
〔VIP리포트〕“중국 조선업계의 거침없는 도전“,2
'SMM 2006' 참관단 모집 안내,2
싸이버로지텍 한진해운 '피더선 표준이익 산출 시스템' 개발,2
韓-그리스 해운협정 체결,2
[지금 이 회사는] 조선과 IT 접목 통해 조선산업 변화 선도하는 대우조선해양,2
독도 경비함정에 선박자동식별장치(AIS) 설치,2
韓-그리스 해운협정 체결,2
Vinashin Car Carrier 10억달러어치 수주 전망,2
STX 1억불 규모 해외전환사채 발행,2
조선업 기술집약 산업으로 인식해야,2
BRICs 국가들 조선소 건설 추진에 한국 입지 ‘흔들’,2
싸이버로지텍 한진해운 '피더선 표준이익 산출 시스템' 개발,2
“LNG 신조선가 당분간 숨고르기 들어갈 듯“,2
한국MS ‘IT 인프라스트럭처 최적화 모델(IOM)’ 구체적 사례로 대우조선 소개,2
현대중 사내하청 노조 활동 방해 주장 제기,2
국내 조선업체 중 현대중이 가장 유망,2
대선조선 올들어 신조 수주 급증,2
“SLS조선 저소득 주민에 2만달러 선뜻“,2
STX그룹 최대 규모 대졸신입 채용,2
대우조선해양 조선업계 역사 새로 썼다,2
대우조선 그리스서 VLGC 2척 수주설,2
현대중 탱커 4척 또 수주,2
현대미포 LPG선 2+2척 수주 계약 체결,2
“향후 5년간 VLGC 신조 수요 50척”,2
인도 기업가 Ruia씨 새 조선소 건립 본격 추진,2
STX조선 석유운반선 3척 수주,2
국산 해양안전정보시스템 필리핀 수출,2
21세기조선서 건조중인 케미컬 탱커 2척 中 Sinochem에 매각,2
싱가포르 PUM 옵쇼어 보급선 신조 부문서 호황 만끽,2
현대미포 47000dwt급 PC 2척 수주,2
시도상선 CSBC에 피더 ‘컨’선 4척 발주,2
한․중 합작 Hantong중공업 환급보증 확보 못해,2
올 상반기 경남도 조선업 사망 재해자 수 전년보다 2배 늘어,2
현대중 8000teu급 ‘컨’선 Yangming에 인도,2
STX조선 최첨단 IT 체계 정립으로 세계 최고 수준 조선소 지향,2
Hamworthy 현대중서 LNG 재액화시스템 2850만달러어치 수주,2
“34주차 신조시장 활동 뜸해졌지만 선가는 여전히 강세”,2
한․중 합작 Hantong 조선 건화물선 2+1척 수주,2
말레이시아 MSET 새 조선소 건립키로,2
선박식별장치 내년부터 소형선박도 의무화,2
올해 선박 수출 222억달러 기록 전망,2
“금년중 LNG선 신조 발주 척수 40~50척 미만 전망”,2
대우조선해양 1조2천억원 규모 해양플랜트 수주,2
STX그룹 신규 임원 인사,2
“VLGC 신조 발주 숨고르기 들어가“,2
LNG선 화물창 원천 기술 보유 여부가 향후 LNG선 건조 부문 경쟁력 좌우,2
INP重 해양 폐기물 불법 투기 적발,2
길이 12미터 미만 소형어선 국제안전기준 제정,2
한진해운-STX팬오션 호치민 공동서비스,2
우크라이나 Yugrftransflot 건화물선 5척 발주 또는 매입 계획,2
프랑스선급 베트남 선급과 손잡았다,2
대우조선 7개월간 영업 적자 1471억원 기록,2
현대중 UASC서 ‘컨’선 8척 수주,2
길이 12미터 미만 소형어선 국제안전기준 제정,2
국내 조선소간 기술협의 현대미포서 잇따라 열려,2
테크로스 밸러스트수 처리장치 실선 장착 실험 착수,2
中 조선업계 인력확보 비상,2
LNG선 관련 보냉재 업체 한국카본.화인텍 주가 초강세,2
현대삼호중 8200cbm급 LPG선 건조 작업 착수,2
현대삼호중 IT혁신 네트워크 사업자로 선정,2
Angola LNG 곧 LNG선 7척 입찰 실시키로,2
한진해운-STX팬오션 호치민 공동서비스,2
고성군 조선산업특구 주민 설명회 가져,2
IACS 새 탱크 도장 규정 도입 시기 못 늦춰“,2
인도 Pawan Ruia 조선소 설립키로,2
조선 빅3 하반기 발주예정 LNG선 20척 중 15척 이상 수주 전망,2
[통계청소식] 우리나라 지난해 건조량 세계 총 생산의 35.2% 차지,2
[화제의 인물] 셰치화 -  中 철강신화 주인공 두려움 없는 ‘鐵의 여인’,2
[업체탐방] 국내외에 최고 품질의 단조제품 공급하는 (주)태웅,2
우크라이나 Yugrftransflot 건화물선 5척 발주 또는 매입 계획,2
대우조선해양 매각 내년으로 늦춰질 듯,2
현대중 LNG선 신공법 개발,2
삼성중․STX조선 금년도 수주 목표 상향 조정,2
한진중 3100teu급 ‘컨’선 2척 수주,2
한미FTA체결시 레저보트 및 일부 기자재부문서 다소 타격 예상,2
대우조선해양 7월 실적 부진,2
삼성중 외국인 기술자 거제사랑 남달라,2
“영암 용당부두에 조선소 들어선다“,2
“中 선박 건조량 세계 3위 불구 선박 질은 크게 떨어져”,2
“금년에 사상 최대 신조 발주 기록 갱신할 수도”,2
현대중 K Line서 ‘컨’선 4척 곧 수주,2
삼성중 신입사원 이색교육 ‘눈길’,2
현대삼호중 ‘회사명 바로쓰기 캠페인’ 전개,2
2분기 경남지역 조선업종 성장세 크게 둔화,2
대우조선해양 TMT와 LNG선 추가 수주 상담,2
고성군 동해면 조선특구 추진,2
아제르바이잔 자국내 최초 조선소 건립 관련 한국 투자자와 추진 방안 협의,2
현대중 VLCC 및 수에즈막스 탱커 10억달러어치 수주,2
현대중 SK해운서 VLGC 1척 수주,2
STX조선 터키서 115000dwt급 탱커 1척 추가 수주,2
현대미포 LPG선 2+2척 곧 수주,2
울산 자동차선박기술대학원 기업 만족도 높아,2
포스코 후판제품공장 낭비개선콘테스트 개최,2
올 상반기 對 그리스 선박 수출 전년 동기 대비 188.8% 증가,2
Maersk 1만teu급 ‘컨’선 제원 공개,2
대주건설 인도네시아에 대규모 조선소 건립 계획,2
현대종합상사 ‘청도현대조선’ 생산 능력 3배 확장,2
“조선산업 20년만의 호황의 최대 수혜국으로 자리매김한 상반기”,2
GEM社 현대미포 협력사 직원에게 “후속 호선도 부탁합니다”,2
삼성중 100억불 수주고지 선점,2
한진중 CMA CGM서 ‘컨’선 4척 수주,2
Maersk 1만teu급 ‘컨’선 제원 공개,2
허남식 부산시장 초청 제3회 '하버포럼' 개최,2
NOL 향후 4년간 신조선 32척 확보키로,2
Woodside Energy 8월중 LNG선 6척 용선 입찰 실시,2
현대중 신입사원 수련대회 충북 단양 등지서 실시,2
NOL 향후 4년간 신조선 32척 확보키로,2
해양플랜트 부문 철옹성 향후 10년간 그 누구도 넘보지 못해,2
“선가 상승은 선주들이 자초한 自繩自縛의 결과”,2
한진해운 삼성중에 1만TEU급 ‘컨’선 5척 발주,2
한기평 두산엔진㈜ 제1회 무보증사채 신용등급 A-로 평가,2
허남식 부산시장 초청 제3회 '하버포럼' 개최,2
대우조선해양 옥포만 물길 훤해졌다,2
포스코 제18회 철강기술 컨퍼런스 열어,2
하이록코리아 국내 최고수준 경쟁력 확보,2
부산 소재 삼호해운 VLCC 부문 진출,2
현대중 올해 수주 목표의 80% 달성,2
33주차 신조 시장 벌커․탱커 양 부문서 약진,2
STX조선 업계 최초 친환경 도료 적용,2
독도 경비에 한진중 건조 최신예 경비함 ‘태평양 7호’ 배치,2
삼성중 중국 이화 한국학교에 `사랑의 도서` 기증,2
대우조선해양 직원가족 건강증진 프로그램 시행,2
SPP해양조선 PC 6척 수주,2
부산 소재 삼호해운 VLCC 부문 진출,2
〔중고선 시장동향〕96년식 148000dwt급 탱커 6700만달러에 매각,2
현대중공업 노조 시민들로부터 감사편지 받아,2
현대삼호중 한달만에 세계 조선 시장 5위 자리 탈환,2
“성동조선 고위 임원 2명 유관홍 체제와 결별”,2
“BRICs가 조선산업에 눈을 돌리면 세계 조선업계 판도는 어떻게 되나”(上.下),2
국내 9대 조선소 근로자 8만명선 넘어섰다,2
★ 용어해설 - 용선(Charter),2
현대중․대우조선 대규모 해양 플랫폼 수주 협상 진행,2
현대상선 자사선 총톤수 국내 1위,2
한국급유선 선주협회 창립,2
“전 세계 VLCC 선대 중 20%는 일본 선사가 소유․운항”,2
제주 선박투자회사 첫 유치,2
[선가동향] 신조선가 상승세 재가동 Clarkson Index 167P,2
제주 선박투자회사 첫 유치,2
현대삼호중 탱커 4척 수주,2
“전 세계 VLCC 선대 중 20%는 일본 선사가 소유․운항”,2
日 츄네이시 CSR 부합 Kamsarmax선 개발,2
日 카나사시重 신조선 건조 사업 본격 재개키로,2
“세계 유수의 LNG 프로젝트들에게 2010년은 魔의 분수령인가?”,2
삼성중 수익 증가 추세 2011년까지 지속,2
“삼성중 고부가선이 전체 수주 물량의 80% 차지”,2
한국급유선 선주협회 창립,2
[선가동향] 신조선가 상승세 재가동 Clarkson Index 167P,2
中 “10년뒤 세계 조선 시장 장악,2
유조선 시장에도 인수합병 바람,2
유조선 시장에도 인수합병 바람,2
〔선박시장동향〕성동조선 건조선 2척 TEN에 resale,2
STX조선의 LNG선 건조 꿈이 이루어지는 날은 언제?,2
현대중 82000cbm급 VLGC 최고가에 수주,2
현대미포 선주․선급 초청 해변간담회 열어,2
한진중 회사채 신용등급 ‘긍정적’으로 조정,2
현대산기(주) 이수태 대표 창원시 ‘8월의 최고 경영인상’ 수상,2
SPP해양조선 도로 막고 세륜시설 이용 ‘빈축’,2
한국선급 2006년도 고객만족도 조사 실시,2
〔영업정보〕베네수엘라 회사 선박 구입 희망,2
〔마켓리포트〕해양구조물 분야의 시장 확대와 대응 전략,2
조선업 ‘한국 주도 공급자 우위’ 지속 전망,2
(주)한국해사기술 조선설계경력사원 모집,2
〔선박시장동향〕성동조선 건조선 2척 TEN에 resale,2
한진중 필리핀서 지을 1만t급 ‘컨’선 수주 상담 진행 중,2
대선조선 피더 ‘컨’선 4척 추가 수주,2
日産 후판 수입 가격 협상 난항,2
인도 Bharati 조선 선박 2600만달러어치 수주,2
〔중국조선업계동향〕광저우조선 금년 상반기 경영 실적 ‘秀’,2
인도 TPT 조선소 건립키로,2
中 올 상반기 선박 수출․입 모두 증가세 보여,2
국내 조선업계 올 상반기 해양설비 수주 급증,2
2006년 7월 신조선가 주요 선종에서 상승세 지속,2
2006년 5월 중 선박류 수출 전년 동월대비 55.1% 증가,2
“A.P. Moller 2010년까지 초공룡급 ‘컨’선 10척 이상 보유한다”,2
(주)비나신코리아 베트남 비나신그룹서 첫 Aframax Tanker 조선기자재 패키지 수주,2
중국산 후판 수입량 4년 새 8배 급증,2
[주식시장동향] 증권사 애널리스트들 삼성重 호평 러브콜 세례,2
한ㆍ중간 세계 조선 1ㆍ2위 조선대국 분수령은 2015년?,2
현대중공업 심장병 직원에 4억7천만원 지원,2
“INP중 건조 에틸렌운반선 Unigas Pool에 투입될 예정“,2
대우조선 건조 LNG선 BP Shipping에 용선,2
“인도 2012년까지 LNG선 25척 필요”,2
Cosco Jinan 제철과 전략적 제휴 협정 체결,2
〔선대확충〕Quntana 케이프사이즈․파나막스 선대 집중 확충키로,2
조선기자재 업체들도 조선업 호황 만끽,2
베네수엘라 새 조선소 건립키로,2
대우조선 실적 개선 시나리오는 변함 없다,2
中 조선업계 베네수엘라 탱커․리그선 신조 발주 대박 선점,2
말레이시아 Coastal조선 탱커 및 가스운반선 건조 주력키로,2
Cosco Jinan 제철과 전략적 제휴 협정 체결,2
조선업계 EU의 VOC 배출규제 강화 어떻게 대처하지?,2
“INP중 건조 에틸렌운반선 Unigas Pool에 투입될 예정“,2
대우조선 건조 LNG선 BP Shipping에 용선,2
올 상반기 中 LPG 수입량 감소,2
한국 대형 조선업체 수익성 완전 회복 단계 와 있다,2
“인도 2012년까지 LNG선 25척 필요”,2
삼성중 근로자건강이 경쟁력 제 2부속의원 개관해,2
삼성중 웰빙공원 만들고 자매결연 맺어 지역사랑 실천,2
대우조선해양 사회공헌활동도 글로벌화,2
삼척 조선소 유치 사업 구체화,2
삼성중-한진해운 1만teu급 ‘컨’선 건조 계약 다음주 체결,2
STX조선 선박 4척 동시 명명식,2
대우조선 하반기에 본격적인 영업이익 흑자 전환 예상,2
해경 경비정 건조에 국내 첫 선박펀드 모집,2
“Maersk社 11000teu급 공룡 ‘컨’선 드디어 모습 드러낸다“,2
한진중-부산대 '산학협력 협약'체결,2
현대중 51000teu급 ‘컨’선 5척 수주,2
“Maersk社 11000teu급 공룡 ‘컨’선 드디어 모습 드러낸다“,2
현대중 1억6천만불 해상가스설비 출항,2
西아프리카-아시아 항로 VLCC 스팟마켓 호조세,2
日 7월중 건조허가 척 수 24척,2
“32주차 신조 시장 속도조절로 분위기 바꿔”,2
대주그룹 조선소 건설 사업 계획 전면 백지화,2
현대중 악재는 전화위복의 계기 실적은 날개 달 듯,2
“아제르바이잔 새 조선소 건립에 국내 기업 참여“,2
현대중 中서 선박용 엔진 77대 1억1천만불에 수주,2
대우조선 오는 10월 신사옥으로 이전,2
한진중 조선부문 실적 개선속도 빛나,2
현대삼호중 서남권 첫 특급호텔 개관,2
삼성중 상반기 영업익 453억..흑자 전환,2
“러시아도 조선산업에 눈 돌린다”,2
대우조선해양 경상이익 788억원 흑자전환,2
삼성重 양로원서 가족체험형 봉사활동 가져,2
JR Shipping 금년말까지 ‘컨’선 추가 발주키로,2
싱가포르 LNG 인수 터미널 건립키로,2
韓 조선업 日 보다 강한 경쟁력 갖추고 있어“,2
〔해운시장동향〕VLGC 스팟시장 운임 연말에는 사상 최대 수준 돌파 예상,2
31주차 신조선 시장 파나막스․수에즈막스 탱커 부문서 활기,2
日 6대 조선소 6월 중 인콰이어리 접수 건수 증가세,2
〔일본조선업계동향〕日 나이카이조선 다시 적자로 돌아서,2
〔유럽조선업계동향〕Aker Yards 2분기 순이익 증가,2
Tokyo Gas․Brunei LNG LNG선대 공동 사용키로,2
컨테이너선 시장 전망 밝다“,2
“Gdansk Shipyard 일단 Gdynia 둥지 떠났다”,2
Cosco Shipyard 처음으로 FSO 1기 수주,2
그리스 선주들 탱커 신조 발주 재가동 돌입,2
中․베트남 등 OECD 조선실무부회 정회원으로 승격 전망,2
상반기 중 중국산 후판 수입량 급증,2
Brass LNG 프로젝트 탄력 받아,2
삼성중 월간 선박 명명식 7건으로 창사 이래 최다실적 기록,2
새 도장 기준 도입시기 탄력적으로 결정될 가능성?,2
현대중 경영진 휴가기간 해외현장 점검,2
삼성중 세계최대 해양플랫폼 성공적 설치로 감사편지 받아,2
Cosco Shipyard 건조 능력 대폭 확대,2
거제대학 사이버아카데미 9월 1일 첫 개강,2
STX조선 ‘컨’선 2척 및 PC 2척 수주,2
해양부 해운산업 장기발전계획 마련,2
2009년 인도 ‘컨’선 1백만teu 육박 전망,2
선박밸러스트수 처리설비 기준 제정,2
2009년 인도 ‘컨’선 1백만teu 육박 전망,2
“대우조선해양의 全地球的 마케팅 전략 쾌속 순항”,2
해양부 해운산업 장기발전계획 마련,2
현대삼호중 '호텔현대' 개관,2
성동조선 탱커 6척 곧 수주,2
삼성중 수에즈막스 탱커 2척 수주,2
대우조선 VLGC 1척 수주 전망,2
대우망갈리아 파나막스급 ‘컨’선 곧 수주,2
선박밸러스트수 처리설비 기준 제정,2
〔report〕전 세계 물류이동의 전략적 요충지 이집트의 해운산업,2
日 조선소 대대적 설비 확충 나서,2
“한진해운 1만teu급 ‘컨선 5척은 삼성중공업 몫으로 돌아갔다”,2
CSR 부합 신조선가 기존선 비해 10% 정도 상승“,2
신아조선 사명 'SLS조선'으로 바뀐다,2
포스코 대우조선 인수한다면 긍정적,2
포스코․대우조선 주가 동반 상승세,2
〔Report〕“중국 조선업의 선두주자 대련선박중공업그룹”,2
성동조선 포스트파나막스 ‘컨’선 건조 시장 진입도 성공,2
포스코의  대우조선 인수 추진설 대우조선 앞날에 복잡한 방정식 하나 더 추가,2
거제에 가면 우리 조선 참모습 직접 체험할 수 있게 된다,2
조선 종사자들 '건강한 여름나기 휴양소'서 생산성 향상 위한 재충전,2
“드라이벌크 시장 2007년에 고점 오른다”,2
현대중 조선 산업 호황으로 수혜 지속 전망,2
삼성중공업 잘 나가네!,2
한진중 '04 하반기 이후 수주선 건조돌입,2
신생 싱가포르 선박 금융 KG 펀드 위협,2
“日 조강생산량 증가가 해운시장 촉매 역할 할 것“,2
“日 조강생산량 증가가 해운시장 촉매 역할 할 것“,2
전남도 조선기능인력 양성사업 지원자 몰려,2
올 상반기 국내 및 세계 조선업계 수주 실적 증가,2
국내 최초 민간펀드자금 활용 경비함정 건조 사업 시행자 한국선박운용(주) 낙찰,2
국내 조선소들 소프트웨어 수출로 미래 활로 찾는다,2
현대중 SK해운서 VLCC 및 PC 각 2척씩 수주,2
현대미포조선 PC 4척 수주,2
30주차 신조시장 꾸준한 신조 수요 증가로 선가 오름세,2
포스코 대우조선 인수 관련 입장 ‘오락가락’,2
러시아 푸틴 대통령 조선업 발전방안 10월까지 마련 지시,2
일본 철강사 우리 조선업계 공급 후판가 원상회복 시도,2
일본 철강업계 3분기 조강 생산량 2900만t 넘을 듯,2
신생 싱가포르 선박 금융 KG 펀드 위협,2
中 2010년 세계 1위 조선국 자리 넘봐,2
현대중 카타르 GTL시장 진출,2
현대중공업 그룹간 시너지 효과 극대화 더욱 더 빛날 것,2
삼성중 조선부문 글로벌 톱 기업 되기 위해 전력질주,2
삼성중 국내최초로 선박건조관련 기술 통째 수출,2
국내 최초 민간펀드자금 활용 경비함정 건조 사업 시행자 한국선박운용(주) 낙찰,2
STX조선 업계 최초 ‘3척 동시 진수’,2
대우조선해양 노사 임단협 잠정합의,2
“2010년 8월 이전 인도분 신조발주 행렬로 조선소 대합실 붐빈다”,2
“中 향후 5년간 VLCC 40~50척 더 필요”,2
현대중 상반기 중 수주금액 지난해 동기 보다 21.8% 감소,2
Angola LNG 신조선 7척 확보 상담 본격 개시,2
29주차 신조선 시장 여전히 잠잠,2
STX조선 터키 Aktif Denizcilik사서 탱커 3척 수주,2
“中 향후 5년간 VLCC 40~50척 더 필요”,2
〔마켓리포트〕중국이 보는 한국조선업의 우위 요소,2
日 이마바리조선 “우리는 일본땅에 깊이 뿌리박고 기업활동 펼칠 것이다”,2
삼성중 여름휴가 때 '독서 웰빙'으로 감성 충전,2
현대중 12년 무쟁의 타결,2
〔해운시장동향〕VLCC 운임 계속 상승 추세,2
中 대형 유조선 40~50척 필요,2
“로로선 시장 전망 밝다”,2
전 세계 VLGC 발주잔량 총 55척,2
MOL 베트남에 100% 지분 보유 자회사 설립인가 획득,2
MOL VLGC 1척 추가 발주키로,2
STX조선 터키서 탱커 3척 수주,2
현대중공업 ‘중국 10대 브랜드’에 선정,2
輸銀 삼성중 수주 Stena社 원유시추선에 1억9600만달러 대출,2
SK해운 VLCC 2척 및 PC 2척 발주 결정,2
한진중 안전보건 및 환경인증 동시 획득,2
한진중 TransCo와 양해각서 체결,2
STX 엔파코․STX 중공업 2006 상반기 세계일류상품기업 선정,2
STX조선 베트남에 40만dwt급 선박 건조 가능한 대규모 조선소 건설 검토,2
“로로선 시장 전망 밝다”,2
〔해운시장동향〕VLCC 운임 계속 상승 추세,2
MOL 베트남에 100% 지분 보유 자회사 설립인가 획득,2
MOL VLGC 1척 추가 발주키로,2
전 세계 VLGC 발주잔량 총 55척,2
和 Anthony Veder 다목적 LNG선 1척 발주,2
中 광저우조선 PC2척 수주,2
삼성중 임직원 자녀 대상 극기훈련 실시,2
中 대형 유조선 40~50척 필요,2
영암 대불산단 공장부지 평당 3500원에 50년 임대,2
국내 조선업계 7월 29일부터 휴가 돌입,2
SCI 케이프사이즈 벌커 2척 구입키로,2
서남권 조선산업 육성 위한 업무협력 협약 체결,2
LPG선 시동 걸린 현대미포 곧 또 4척 수주,2
